x,y,title,tokens,word,poem_title,author,period,link
0.019915132,-0.015351619,"oop over, nurse, and lay it on my **heart**. """"thanks for your silence, nurse!","##oop over , nurse , and lay it on my heart . "" "" thanks for your silence , nurse !",heart,The End,Arthur Conan Doyle,19th Century,http://public-domain-poetry.com/arthur-conan-doyle/end-14330
0.014120221,0.011251011,"as to those. the music of the nightingale will **ring** from leafy hollow, and fill us with a","as to those . the music of the nightingale will ring from leaf ##y hollow , and fill us with a",ring,Rural Bliss,Anthony Charles Deane,19th Century,http://public-domain-poetry.com/anthony-charles-deane/rural-bliss-39030
0.018403659,0.021251956,"a nymph dancing gracefully, gracefully, her **eye** a light glancing like the blue sea; and while","a ny ##mp ##h dancing gracefully , gracefully , her eye a light glancing like the blue sea ; and while",eye,The Young Indian Maid,Thomas Moore,19th Century,http://public-domain-poetry.com/thomas-moore/young-indian-maid-27049
0.016797151,0.029940762,"; three more days, and my sword through his **head**; and above his white brows, pale and dead","; three more days , and my sword through his head ; and above his white brows , pale and dead",head,The Little Tower,William Morris,19th Century,http://public-domain-poetry.com/william-morris/little-tower-27554
0.020529464,-0.016462613,little gold curls soft about his face; now my **heart** is sorrowful for his sleeping-place. but,little gold curls soft about his face ; now my heart is sorrow ##ful for his sleeping - place . but,heart,"Senlin, A Biography: Part 02: His Futile Preoccupations - 05",Conrad Potter Aiken,20th Century,http://public-domain-poetry.com/conrad-potter-aiken/senlin-a-biography-part-02-his-futile-preoccupations-05-7273
0.020774847,-0.013152924,"be my bride; when i offer the gift of **heart** fond and true, and with loyalty seek thy young","be my bride ; when i offer the gift of heart fond and true , and with loyalty seek thy young",heart,A Modern Courtship,Rosanna Eleanor Leprohon,19th Century,http://public-domain-poetry.com/rosanna-eleanor-leprohon/a-modern-courtship-23819
0.014613517,0.017246334,"right? so those long sunny hours spent wand '**ring** in woods or whispering in bowers, our love","right ? so those long sunny hours spent wand ' ring in woods or whispering in bow ##ers , our love",ring,A Modern Courtship,Rosanna Eleanor Leprohon,19th Century,http://public-domain-poetry.com/rosanna-eleanor-leprohon/a-modern-courtship-23819
0.020782612,-0.01767279,"good, and my smiles such as maiden's **heart** rarely withstood, my age just the thing","good , and my smiles such as maiden ' s heart rarely with ##sto ##od , my age just the thing",heart,All Things Run Well For The Righteous,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/all-things-run-well-for-the-righteous-19519
0.01759084,0.01974463,"like thine, such a hand, such an **eye**, most brilliant accomplishments, statuesque face, manners","like thin ##e , such a hand , such an eye , most brilliant accomplishments , statues ##que face , manners",eye,A Modern Courtship,Rosanna Eleanor Leprohon,19th Century,http://public-domain-poetry.com/rosanna-eleanor-leprohon/a-modern-courtship-23819
0.020191986,-0.013132399,"grace,-nothing wanting whatever, save only a **heart**, but, instead, double portions of cunning and","grace , - nothing wanting whatever , save only a heart , but , instead , double portions of cunning and",heart,A Modern Courtship,Rosanna Eleanor Leprohon,19th Century,http://public-domain-poetry.com/rosanna-eleanor-leprohon/a-modern-courtship-23819
0.01812277,0.02007618,"the lord, had not a place to lay his **head**. the eagle had an eyrie home,","the lord , had not a place to lay his head . the eagle had an e ##yr ##ie home ,",head,"He ""Had Not Where To Lay His Head.""",Frances Ellen Watkins Harper,19th Century,http://public-domain-poetry.com/frances-ellen-watkins-harper/he-had-not-where-to-lay-his-head-17804
0.020675328,-0.022465236,"zing pain, a love outflowing from his **heart**, that all the wandering world would gain. the","##zing pain , a love out ##flow ##ing from his heart , that all the wandering world would gain . the",heart,An Amovret Anacreontick,Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/an-amovret-anacreontick-14550
0.015705066,0.016239852,"my queen, i muse why ye not wear on **arm**, or neck, or zone those diamonds that i","my queen , i muse why ye not wear on arm , or neck , or zone those diamonds that i",arm,Idylls of the King: The Last Tournament (Excerpt),Alfred Lord Tennyson,19th Century,http://public-domain-poetry.com/alfred-lord-tennyson/idylls-of-the-king-the-last-tournament-excerpt-747
0.01959291,-0.010521156,"to work through many years? take its meaning to **heart**: you too may walk, after the hills at","to work through many years ? take its meaning to heart : you too may walk , after the hills at",heart,James Garber,Edgar Lee Masters,19th Century,http://public-domain-poetry.com/edgar-lee-masters/james-garber-37575
0.017148163,0.015083242,midnight and at noon to watch with steadfast **eye** their destinies; after you have these understanding,midnight and at noon to watch with ste ##ad ##fast eye their des ##tin ##ies ; after you have these understanding,eye,Sonnet XVI. Translated From Boileau,Anna Seward,18th Century,http://public-domain-poetry.com/anna-seward/sonnet-xvi-translated-from-boileau-31106
0.018818215,0.017954024,"erne; and in the young man's **eye** a flame may burn, but in the old man","##ern ##e ; and in the young man ' s eye a flame may burn , but in the old man",eye,Boaz Asleep,Victor-Marie Hugo,19th Century,http://public-domain-poetry.com/victor-marie-hugo/boaz-asleep-20991
0.018545762,0.017909778,"may burn, but in the old man's **eye** one seeth light. as jacob slept, or","may burn , but in the old man ' s eye one see ##th light . as jacob slept , or",eye,Boaz Asleep,Victor-Marie Hugo,19th Century,http://public-domain-poetry.com/victor-marie-hugo/boaz-asleep-20991
0.018667888,-0.020092187,"died a god. whereupon boaz murmured in his **heart**, ""the number of my years is past fours","died a god . whereupon bo ##az murmured in his heart , "" the number of my years is past fours",heart,Boaz Asleep,Victor-Marie Hugo,19th Century,http://public-domain-poetry.com/victor-marie-hugo/boaz-asleep-20991
0.01742661,0.019503258,"stern preceptor's face, mine **eye** fixed with mock study on my swimming book: save","stern pre ##ce ##pt ##or ' s face , mine eye fixed with mock study on my swimming book : save",eye,Frost at Midnight,Samuel Taylor Coleridge,19th Century,http://public-domain-poetry.com/samuel-taylor-coleridge/frost-at-midnight-7348
0.018915784,-0.0204956,"and i snatched a hasty glance, and still my **heart** leaped up, for still i hoped to see the","and i snatched a hasty glance , and still my heart leaped up , for still i hoped to see the",heart,Frost at Midnight,Samuel Taylor Coleridge,19th Century,http://public-domain-poetry.com/samuel-taylor-coleridge/frost-at-midnight-7348
0.015022149,0.016181113,"the ice crackles, and how the skates **ring**, how friends flit past you like birds on","the ice crack ##les , and how the skate ##s ring , how friends fl ##it past you like birds on",ring,A Song of the Snow,John Hartley,19th Century,http://public-domain-poetry.com/john-hartley/song-of-the-snow-18055
0.017675731,0.026181556,"dead? beats there no brain yet in the poisonous **head**, throbs there no treason? if no","dead ? beats there no brain yet in the poisonous head , th ##ro ##bs there no treason ? if no",head,Intercession,Algernon Charles Swinburne,19th Century,http://public-domain-poetry.com/algernon-charles-swinburne/intercession-7867
0.020622473,-0.02370047,"therefore take your tomahawk and go. my **heart** may break and burn into its core, but i","therefore take your tom ##aha ##wk and go . my heart may break and burn into its core , but i",heart,A Cry From An Indian Wife,Emily Pauline Johnson,19th Century,http://public-domain-poetry.com/emily-pauline-johnson/a-cry-from-an-indian-wife-21374
0.020286817,-0.025871612,"bid you go to war. yet stay, my **heart** is not the only one that grieves the","bid you go to war . yet stay , my heart is not the only one that gr ##ie ##ves the",heart,A Cry From An Indian Wife,Emily Pauline Johnson,19th Century,http://public-domain-poetry.com/emily-pauline-johnson/a-cry-from-an-indian-wife-21374
0.016377062,0.01329344,", to strengthen his young, proud uplifted **arm**. ah, how her some find work where some",", to strengthen his young , proud up ##lift ##ed arm . ah , how her some find work where some",arm,,,,
0.020283746,-0.015659658,"censer: the violin quivers, a **heart** that's suffering: languorous dizziness","ce ##nse ##r : the violin quiver ##s , a heart that ' s suffering : lang ##uo ##rous di ##zziness",heart,Harmony Of Evening,Charles Baudelaire,19th Century,http://public-domain-poetry.com/charles-baudelaire/harmony-of-evening-9081
0.019629382,-0.019550256,"a huge altar. the violin quivers, a **heart** that's suffering: a **heart**, hating the","a huge altar . the violin quiver ##s , a heart that ' s suffering : a heart , hating the",heart,Harmony Of Evening,Charles Baudelaire,19th Century,http://public-domain-poetry.com/charles-baudelaire/harmony-of-evening-9081
0.01988846,-0.018789599,"s, a **heart** that's suffering: a **heart**, hating the vast black void, so tender!","##s , a heart that ' s suffering : a heart , hating the vast black void , so tender !",heart,Harmony Of Evening,Charles Baudelaire,19th Century,http://public-domain-poetry.com/charles-baudelaire/harmony-of-evening-9081
0.019662166,-0.016973732,", in its own blood congealing. a **heart**, hating the vast black void, so tender:",", in its own blood cong ##eal ##ing . a heart , hating the vast black void , so tender :",heart,Harmony Of Evening,Charles Baudelaire,19th Century,http://public-domain-poetry.com/charles-baudelaire/harmony-of-evening-9081
0.021515206,-0.0114339385,". a thought ay like a flower upon mine **heart**, and drew around it other thoughts like bees for",". a thought a ##y like a flower upon mine heart , and drew around it other thoughts like bees for",heart,Pain In Pleasure,Elizabeth Barrett Browning,19th Century,http://public-domain-poetry.com/elizabeth-barrett-browning/pain-in-pleasure-6910
0.014110572,0.0083069,"angel sitting high in glory heard this shrill wail **ring** out from purgatory: ""have mercy,","angel sitting high in glory heard this shrill wai ##l ring out from pu ##rga ##tory : "" have mercy ,",ring,A Woman's Love,John Milton Hay,19th Century,http://public-domain-poetry.com/john-milton-hay/womans-love-18147
0.017925108,0.02534708,"found him by the summer sea reclined, his **head** upon a maiden's knee,-she curled","found him by the summer sea rec ##lined , his head upon a maiden ' s knee , - she curled",head,A Woman's Love,John Milton Hay,19th Century,http://public-domain-poetry.com/john-milton-hay/womans-love-18147
0.02118795,-0.018892236,higher! to be deceived in your true **heart**'s desire was bitterer than a thousand years,higher ! to be dec ##ei ##ved in your true heart ' s desire was bitter ##er than a thousand years,heart,A Woman's Love,John Milton Hay,19th Century,http://public-domain-poetry.com/john-milton-hay/womans-love-18147
0.012440494,0.012318371,"tumultuous--and lo! manhattan **arming**. to the drum-taps prompt, the","tu ##mu ##lt ##uous - - and lo ! manhattan arm ##ing . to the drum - taps prompt , the",arm,Drum-Taps,Walt Whitman,19th Century,http://public-domain-poetry.com/walt-whitman/drum-taps-838
0.012314766,0.014052602,"-taps prompt, the young men falling in and **arming**; the mechanics **arming**, ( the tr","- taps prompt , the young men falling in and arm ##ing ; the mechanics arm ##ing , ( the tr",arm,Drum-Taps,Walt Whitman,19th Century,http://public-domain-poetry.com/walt-whitman/drum-taps-838
0.012524275,0.01266579,"young men falling in and **arming**; the mechanics **arming**, ( the trowel, the jack","young men falling in and arm ##ing ; the mechanics arm ##ing , ( the tr ##owe ##l , the jack",arm,Drum-Taps,Walt Whitman,19th Century,http://public-domain-poetry.com/walt-whitman/drum-taps-838
0.0121555235,0.013777887,"precipitation; ) the lawyer leaving his office, and **arming**--the judge leaving the court; the","precipitation ; ) the lawyer leaving his office , and arm ##ing - - the judge leaving the court ; the",arm,Drum-Taps,Walt Whitman,19th Century,http://public-domain-poetry.com/walt-whitman/drum-taps-838
0.01531457,0.013555155,"leaving; squads gather everywhere by common consent, and **arm**; the new recruits, even boys--the","leaving ; squads gather everywhere by common consent , and arm ; the new recruits , even boys - - the",arm,Drum-Taps,Walt Whitman,19th Century,http://public-domain-poetry.com/walt-whitman/drum-taps-838
0.012594526,0.014278796,ents--they buckle the straps carefully; outdoors **arming**--indoors **arm** among the taller wood with,##ents - - they buckle the straps carefully ; outdoors arm ##ing - - indoors arm among the taller wood with,arm,Drum-Taps,Walt Whitman,19th Century,http://public-domain-poetry.com/walt-whitman/drum-taps-838
0.0146034835,0.015836129,"the straps carefully; outdoors **arming**--indoors **arm** among the taller wood with ivy hung, the old","the straps carefully ; outdoors arm ##ing - - indoors arm among the taller wood with ivy hung , the old",arm,,,,
0.020732755,-0.017341368,"breath, though you tried so hard, with a **heart** that beat when you lived with me, and stopped","breath , though you tried so hard , with a heart that beat when you lived with me , and stopped",heart,Elizabeth Childers,Edgar Lee Masters,19th Century,http://public-domain-poetry.com/edgar-lee-masters/elizabeth-childers-37535
0.017992198,0.018235631,; the maiden sorrow of school days ended; and **eyeless** nature that makes you drink from the cup of,; the maiden sorrow of school days ended ; and eye ##less nature that makes you drink from the cup of,eye,Elizabeth Childers,Edgar Lee Masters,19th Century,http://public-domain-poetry.com/edgar-lee-masters/elizabeth-childers-37535
0.018385638,0.023313912,"to batter, too subtle for the airiest human **head**; and yet who can believe it? i would","to batter , too subtle for the air ##iest human head ; and yet who can believe it ? i would",head,Don Juan - Canto The Eleventh,George Gordon Byron,19th Century,http://public-domain-poetry.com/george-gordon-byron/don-juan-canto-the-eleventh-10592
0.017852163,0.026122732,"to find the world a spirit, and wear my **head**, denying that i wear it. what a sublime","to find the world a spirit , and wear my head , denying that i wear it . what a sublime",head,Don Juan - Canto The Eleventh,George Gordon Byron,19th Century,http://public-domain-poetry.com/george-gordon-byron/don-juan-canto-the-eleventh-10592
0.016748378,0.017956583,", that i find no spot where man can rest **eye** on, without confusion of the sorts and sexes,",", that i find no spot where man can rest eye on , without confusion of the sorts and sexes ,",eye,Don Juan - Canto The Eleventh,George Gordon Byron,19th Century,http://public-domain-poetry.com/george-gordon-byron/don-juan-canto-the-eleventh-10592
0.017765993,0.025520561,"man's earth; such eyes were in her **head**, and so much grace and power, breathing down","man ' s earth ; such eyes were in her head , and so much grace and power , breathing down",head,Amoretti And Epithalamion,Edmund Spenser,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/edmund-spenser/amoretti-and-epithalamion-32238
0.015499259,0.01631038,"herds, and savage hunters swept in thund '**ring** chaos down the valleys vast; but, lo!","herds , and savage hunters swept in th ##und ' ring chaos down the valleys vast ; but , lo !",ring,"Oklahoma, A Sonnet",Freeman Edwin Miller,19th Century,http://public-domain-poetry.com/freeman-edwin-miller/oklahoma-a-sonnet-26422
0.01971591,-0.014016952,"us, progressive, affluent, profound, that feeling **heart**, instinct with sympathy for the world's family","##us , progressive , affluent , profound , that feeling heart , instinct with sympathy for the world ' s family",heart,"In Memoriam. - Rev. Dr. James W. Alexander,",Lydia Howard Sigourney,19th Century,http://public-domain-poetry.com/lydia-howard-sigourney/in-memoriam-rev-dr-james-w-alexander-31965
0.018537743,0.019922357,love was slander. nothing shady escaped her vulture **eye**. like some prim steeple her course of,love was sl ##ander . nothing shady escaped her vulture eye . like some pri ##m steep ##le her course of,eye,Vindication,Madison Julius Cawein,19th Century,http://public-domain-poetry.com/madison-julius-cawein/vindication-11366
0.021152616,-0.016389292,"'s gone. these lineaments, a **heart** that laughter has made sweet, these, these remain","' s gone . these line ##ament ##s , a heart that laughter has made sweet , these , these remain",heart,A Memory Of Youth,William Butler Yeats,19th Century,http://public-domain-poetry.com/william-butler-yeats/memory-of-youth-29
0.017086517,0.023451423,"talk with him. that day the daisy had an **eye** indeed, colloquised with the cowslip","talk with him . that day the daisy had an eye indeed , col ##lo ##qui ##sed with the cows ##lip",eye,Transcendentalism:,Robert Browning,19th Century,http://public-domain-poetry.com/robert-browning/transcendentalism-6654
0.021336462,-0.01467694,"life. so come, the harp back to your **heart** again! you ( after seeing at boston the statue","life . so come , the harp back to your heart again ! you ( after seeing at boston the statue",heart,,,,
0.015425007,0.020577587,"fort wagner, july 18, 1863, at the **head** of the first enlisted negro regiment, the 54th massachusetts","fort wagner , july 18 , 1863 , at the head of the first enlisted negro regiment , the 54th massachusetts",head,An Ode In Time Of Hesitation,William Vaughn Moody,19th Century,http://public-domain-poetry.com/william-vaughn-moody/an-ode-in-time-of-hesitation-26491
0.020923257,-0.011866926,"to thrill the heedless passer's **heart** with awe, and set here in the city '","to thrill the hee ##dles ##s pass ##er ' s heart with awe , and set here in the city '",heart,An Ode In Time Of Hesitation,William Vaughn Moody,19th Century,http://public-domain-poetry.com/william-vaughn-moody/an-ode-in-time-of-hesitation-26491
0.020023054,-0.010667495,show no hint of green; but to my listening **heart** the still earth doth impart assurance of her,show no hint of green ; but to my listening heart the still earth dot ##h imp ##art assurance of her,heart,An Ode In Time Of Hesitation,William Vaughn Moody,19th Century,http://public-domain-poetry.com/william-vaughn-moody/an-ode-in-time-of-hesitation-26491
0.015365406,0.010404445,"; defied the hoary matron of the **ring**, and seen her sicken in the lap of","; def ##ied the ho ##ary mat ##ron of the ring , and seen her sick ##en in the lap of",ring,A Night-Storm,Thomas Gent,19th Century,http://public-domain-poetry.com/thomas-gent/night-storm-16216
0.01867941,0.02744386,"but, ah! no more thy time-clad **head** shall rise to dare the tempest, while it shakes","but , ah ! no more thy time - clad head shall rise to dare the tempest , while it shakes",head,A Night-Storm,Thomas Gent,19th Century,http://public-domain-poetry.com/thomas-gent/night-storm-16216
0.016915513,0.010274259,"love me! when, where, how can this **arm** establish her above me, if fortune fixed her as","love me ! when , where , how can this arm establish her above me , if fortune fixed her as",arm,Songs From Pippa Passes,Robert Browning,19th Century,http://public-domain-poetry.com/robert-browning/songs-from-pippa-passes-6818
0.019844195,-0.023153573,"ed? to the rescue of her honour, my **heart**! is she poor? what costs it to be","##ed ? to the rescue of her honour , my heart ! is she poor ? what costs it to be",heart,Songs From Pippa Passes,Robert Browning,19th Century,http://public-domain-poetry.com/robert-browning/songs-from-pippa-passes-6818
0.02127961,-0.01479607,"not, but hope, though then time's **heart** were weak and heaven by hell shade-stricken,","not , but hope , though then time ' s heart were weak and heaven by hell shade - stricken ,",heart,Louis Blanc - Three Sonnets To His Memory,Algernon Charles Swinburne,19th Century,http://public-domain-poetry.com/algernon-charles-swinburne/louis-blanc-three-sonnets-to-his-memory-7952
0.020002661,-0.017444087,"only death imperial. thou and he who has the **heart** of all men's **hearts** for lyre,","only death imperial . thou and he who has the heart of all men ' s hearts for l ##yre ,",heart,He Gives His Beloved Certain Rhymes,William Butler Yeats,19th Century,http://public-domain-poetry.com/william-butler-yeats/he-gives-his-beloved-certain-rhymes-233
0.019161804,0.015990777,"sure of sight as truth's own heavenward **eye**, beheld the forms of forces passing by and","sure of sight as truth ' s own heaven ##ward eye , be ##held the forms of forces passing by and",eye,Louis Blanc - Three Sonnets To His Memory,Algernon Charles Swinburne,19th Century,http://public-domain-poetry.com/algernon-charles-swinburne/louis-blanc-three-sonnets-to-his-memory-7952
0.017795095,0.01968409,"; happy were those who dwelt within the **eye** of the volcanos, and their mountain-torch","; happy were those who d ##we ##lt within the eye of the volcano ##s , and their mountain - torch",eye,Darkness.[k][56],George Gordon Byron,19th Century,http://public-domain-poetry.com/george-gordon-byron/darkness-10618
0.016766839,0.022966115,"has said, the stomach's stronger than the **head**; and, for a sudden change of creed,","has said , the stomach ' s stronger than the head ; and , for a sudden change of creed ,",head,Noon,John Clare,19th Century,http://public-domain-poetry.com/john-clare/noon-12383
0.01700772,0.030652843,"noted scoffers. he fell forthwith his **head** to lift, to talk of ""i and dr","noted sc ##off ##ers . he fell forth ##with his head to lift , to talk of "" i and dr",head,The Successful Author,Henry Austin Dobson,19th Century,http://public-domain-poetry.com/henry-austin-dobson/successful-author-14005
0.01609544,0.021832336,"and kissed me on my throat, i turning my **head**. then neither of us seemed to know what happened","and kissed me on my throat , i turning my head . then neither of us seemed to know what happened",head,Elsa Wertman,Edgar Lee Masters,19th Century,http://public-domain-poetry.com/edgar-lee-masters/elsa-wertman-37469
0.017790908,0.021945344,"the snark, with a glass in its **eye**, dressed in gown, bands, and wig,","the s ##nar ##k , with a glass in its eye , dressed in gown , bands , and wig ,",eye,Fit the Sixth - The Barrister's Dream,Lewis Carroll,19th Century,http://public-domain-poetry.com/lewis-carroll/fit-the-sixth-the-barristers-dream-1328
0.020977274,-0.014301758,i unchain the slave: free be his **heart** and hand henceforth as wind and wandering wave.,i un ##chai ##n the slave : free be his heart and hand hence ##forth as wind and wandering wave .,heart,Upon A Delaying Lady,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/upon-a-delaying-lady-2406
0.020783408,-0.020888338,"from thorp and town. here's my **heart**,-for any weather,-and my dreams","from thor ##p and town . here ' s my heart , - for any weather , - and my dreams",heart,Ballad Of Low-Lie-Down,Madison Julius Cawein,19th Century,http://public-domain-poetry.com/madison-julius-cawein/ballad-of-low-lie-down-11110
0.020923639,-0.016836232,"them then; and a whispering voice to my sad **heart** speaks,-'thou shalt meet her again","them then ; and a whispering voice to my sad heart speaks , - ' thou sha ##lt meet her again",heart,Those Tiny Fingers,John Hartley,19th Century,http://public-domain-poetry.com/john-hartley/those-tiny-fingers-18079
0.017878553,0.018445166,"limmering by, the glow-worm trails its **eye**. how thick the rose leaves fall and strew","##lim ##mering by , the glow - worm trails its eye . how thick the rose leaves fall and st ##rew",eye,Rose Leaves When The Rose Is Dead,Madison Julius Cawein,19th Century,http://public-domain-poetry.com/madison-julius-cawein/rose-leaves-when-the-rose-is-dead-11699
0.01629894,0.024558144,"of white; and he, complete in black from **head** to feet. how faint the rose leaves fall around","of white ; and he , complete in black from head to feet . how faint the rose leaves fall around",head,Rose Leaves When The Rose Is Dead,Madison Julius Cawein,19th Century,http://public-domain-poetry.com/madison-julius-cawein/rose-leaves-when-the-rose-is-dead-11699
0.020753838,-0.021720987,he holds her clasped parting from her and all his **heart**'s young hopes and dreams there in the moon,he holds her clasped parting from her and all his heart ' s young hopes and dreams there in the moon,heart,Rose Leaves When The Rose Is Dead,Madison Julius Cawein,19th Century,http://public-domain-poetry.com/madison-julius-cawein/rose-leaves-when-the-rose-is-dead-11699
0.020083414,-0.022745088,"thrall held thee beyond control, making thy **heart**'s world whole. ""god help them still","th ##ral ##l held thee beyond control , making thy heart ' s world whole . "" god help them still",heart,Rose Leaves When The Rose Is Dead,Madison Julius Cawein,19th Century,http://public-domain-poetry.com/madison-julius-cawein/rose-leaves-when-the-rose-is-dead-11699
0.020975007,-0.018317722,"fall around thee, bowed above the face within thy **heart**, beneath the pall! the perished face thereof","fall around thee , bowed above the face within thy heart , beneath the pal ##l ! the perished face thereof",heart,Alas! What Boots The Long Laborious Quest,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/alas-what-boots-the-long-laborious-quest-3913
0.019248396,0.017598255,vast brooding shadow. all in vain turns the tired **eye** in search of form; no star pierces the,vast brooding shadow . all in vain turns the tired eye in search of form ; no star pierce ##s the,eye,Earth,William Cullen Bryant,19th Century,http://public-domain-poetry.com/william-cullen-bryant/earth-9858
0.020165447,-0.018712709,and heaven is listening. the forgotten graves of the **heart**-broken utter forth their plaint. the dust,and heaven is listening . the forgotten graves of the heart - broken utter forth their plain ##t . the dust,heart,Earth,William Cullen Bryant,19th Century,http://public-domain-poetry.com/william-cullen-bryant/earth-9858
0.020819,-0.015287791,found when the cross on the altar is blessing thy **heart** in its sentinel-round. the beautiful story of,found when the cross on the altar is blessing thy heart in its sentinel - round . the beautiful story of,heart,Fifty Years at the Altar,Abram Joseph Ryan,19th Century,http://public-domain-poetry.com/abram-joseph-ryan/fifty-years-at-the-altar-30281
0.020379115,-0.017547173,"of thabor fifty years agone thrilled thy young **heart**, when wearing white vestments of glory, and","of tha ##bor fifty years ago ##ne thrilled thy young heart , when wearing white vest ##ments of glory , and",heart,Fifty Years at the Altar,Abram Joseph Ryan,19th Century,http://public-domain-poetry.com/abram-joseph-ryan/fifty-years-at-the-altar-30281
0.019882003,-0.02194448,", it is good to be here! ""thy **heart** was stronger than peter's, and sweeter",", it is good to be here ! "" thy heart was stronger than peter ' s , and sweet ##er",heart,Fifty Years at the Altar,Abram Joseph Ryan,19th Century,http://public-domain-poetry.com/abram-joseph-ryan/fifty-years-at-the-altar-30281
0.018938709,-0.012173693,"s and watchers, like him, must be **heart** sacrificed--the christ on the crucif","##s and watch ##ers , like him , must be heart sacrificed - - the christ on the cr ##uc ##if",heart,Fifty Years at the Altar,Abram Joseph Ryan,19th Century,http://public-domain-poetry.com/abram-joseph-ryan/fifty-years-at-the-altar-30281
0.021216659,-0.013137135,"dying, and mournings for the dead; the **heart** of rachel, for her children crying, will not","dying , and mourning ##s for the dead ; the heart of rachel , for her children crying , will not",heart,By The Fireside,Henry Wadsworth Longfellow,19th Century,http://public-domain-poetry.com/henry-wadsworth-longfellow/by-the-fireside-24172
0.020891488,-0.01623634,"uous with emotion and anguish long suppressed, the swelling **heart** heaves moaning like the ocean, that cannot be","##uous with emotion and anguish long suppressed , the swelling heart he ##aves moaning like the ocean , that cannot be",heart,By The Fireside,Henry Wadsworth Longfellow,19th Century,http://public-domain-poetry.com/henry-wadsworth-longfellow/by-the-fireside-24172
0.021184407,-0.017766425,"summer, and winter hoar, move my faint **heart** with grief, but with delight no more-oh","summer , and winter ho ##ar , move my faint heart with grief , but with delight no more - oh",heart,A Lament,Percy Bysshe Shelley,19th Century,http://public-domain-poetry.com/percy-bysshe-shelley/a-lament-31463
0.020914327,-0.013719682,seek turmoil: nature and hostile destiny stir in my **heart** a conflict wild; and long and fierce the war,seek turmoil : nature and hostile destiny stir in my heart a conflict wild ; and long and fierce the war,heart,The Missionary,Charlotte Bronte,19th Century,http://public-domain-poetry.com/charlotte-bronte/missionary-9569
0.020783193,-0.017949497,"abandoned past? smouldering, on my **heart**'s altar lies the fire of some great sacrifice","abandoned past ? sm ##ou ##lder ##ing , on my heart ' s altar lies the fire of some great sacrifice",heart,The Missionary,Charlotte Bronte,19th Century,http://public-domain-poetry.com/charlotte-bronte/missionary-9569
0.020837182,-0.022029778,"helen! from thy love i turned, when my **heart** most for thy **heart** burned; i dared thy tears","helen ! from thy love i turned , when my heart most for thy heart burned ; i dared thy tears",heart,The Missionary,Charlotte Bronte,19th Century,http://public-domain-poetry.com/charlotte-bronte/missionary-9569
0.020592349,-0.02100727,"love i turned, when my **heart** most for thy **heart** burned; i dared thy tears, i dared thy","love i turned , when my heart most for thy heart burned ; i dared thy tears , i dared thy",heart,The Missionary,Charlotte Bronte,19th Century,http://public-domain-poetry.com/charlotte-bronte/missionary-9569
0.020710226,-0.01677165,", and blotted banks of violet, my **heart** will dream. is it because the windflower apes",", and b ##lot ##ted banks of violet , my heart will dream . is it because the wind ##flower apes",heart,A Ni'llo,Madison Julius Cawein,19th Century,http://public-domain-poetry.com/madison-julius-cawein/nillo-11015
0.020709513,-0.019157378,"freeze. ii when orchards are in bloom again my **heart** will bound, my blood will beat, to hear","freeze . ii when orchards are in bloom again my heart will bound , my blood will beat , to hear",heart,A Ni'llo,Madison Julius Cawein,19th Century,http://public-domain-poetry.com/madison-julius-cawein/nillo-11015
0.020418061,-0.012498735,"jenny had loved me to death, with malice of **heart**. for i was seventy, she was thirty-","jenny had loved me to death , with malice of heart . for i was seventy , she was thirty -",heart,Hon. Henry Bennett,Edgar Lee Masters,19th Century,http://public-domain-poetry.com/edgar-lee-masters/hon-henry-bennett-37433
0.020330777,-0.021364009,". ""ah, like life,'said my **heart** to me, 'only a world of sorrow,",". "" ah , like life , ' said my heart to me , ' only a world of sorrow ,",heart,Mist and Sunshine,Harriet Annie Wilkins,19th Century,http://public-domain-poetry.com/harriet-annie-wilkins/mist-and-sunshine-34729
0.021009045,-0.020134723,", on the earth. ""ah, now my **heart**, so sad and cold with mists of its",", on the earth . "" ah , now my heart , so sad and cold with mist ##s of its",heart,Mist and Sunshine,Harriet Annie Wilkins,19th Century,http://public-domain-poetry.com/harriet-annie-wilkins/mist-and-sunshine-34729
0.018130438,0.026766371,"reeked on the night, a shameful **head** was silhouetted black as satan's face against","re ##eke ##d on the night , a shame ##ful head was silhouette ##d black as satan ' s face against",head,Jetsam,William Vaughn Moody,19th Century,http://public-domain-poetry.com/william-vaughn-moody/jetsam-26495
0.021300884,-0.020375365,"esired, beyond imagining of man's weary **heart**, far to the white marge of the wondering sea","##es ##ired , beyond imagining of man ' s weary heart , far to the white marge of the wondering sea",heart,Jetsam,William Vaughn Moody,19th Century,http://public-domain-poetry.com/william-vaughn-moody/jetsam-26495
0.020890772,-0.024388295,"down insufferable ecstasy of peace. my **heart** is man's **heart**, strong to bear this","down ins ##uf ##fera ##ble ecstasy of peace . my heart is man ' s heart , strong to bear this",heart,Jetsam,William Vaughn Moody,19th Century,http://public-domain-poetry.com/william-vaughn-moody/jetsam-26495
